Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 11:48,011471,80221FE70,011471,80221FE70,13.49,US Dollar,13.49,US Dollar,Reinvestment,0
2022/09/01 11:50,004403,8021FE8F0,004403,8021FE8F0,17361.71,US Dollar,17361.71,US Dollar,Reinvestment,0
2022/09/01 11:30,002627,80222BA10,002627,80222BA10,3.39,US Dollar,3.39,US Dollar,Reinvestment,0
2022/09/01 11:55,002385,8022397E0,002385,8022397E0,1087877.17,US Dollar,1087877.17,US Dollar,Reinvestment,0
2022/09/01 11:38,070,100428660,025637,802244FA0,1777.38,US Dollar,1777.38,US Dollar,Cheque,0
2022/09/01 11:40,070,100428660,025637,802244FA0,8397.20,US Dollar,8397.20,US Dollar,Cash,0
2022/09/01 11:55,035804,802255A60,035804,802255A60,1391.42,US Dollar,1391.42,US Dollar,Reinvestment,0
2022/09/01 11:31,01588,80224FDB0,01588,80224FDB0,1086.24,US Dollar,1086.24,US Dollar,Reinvestment,0
2022/09/01 11:32,022,800FE5120,022,800FE5120,569.09,US Dollar,485.66,Euro,ACH,0
2022/09/01 11:32,022,800FE5120,001,80225C2C0,569.09,US Dollar,569.09,US Dollar,Cheque,0
2022/09/01 11:43,022,800FE5120,022,800FE5120,324.67,US Dollar,277.07,Euro,ACH,0
2022/09/01 11:43,022,800FE5120,001,80225C2C0,324.67,US Dollar,324.67,US Dollar,Credit Card,0
2022/09/01 11:40,013145,802271060,013145,802271060,5.39,US Dollar,5.39,US Dollar,Reinvestment,0
2022/09/01 11:59,01688,800837600,010,802276A70,365.65,US Dollar,365.65,US Dollar,Cheque,0
2022/09/01 11:32,01588,8016610F0,024515,802292020,971.00,US Dollar,971.00,US Dollar,Cheque,0
2022/09/01 11:31,01588,8016610F0,024515,802292020,533.53,US Dollar,533.53,US Dollar,Credit Card,0
2022/09/01 11:36,00513,801B8E710,022205,802291DF0,1591.49,US Dollar,1591.49,US Dollar,Cheque,0
2022/09/01 11:42,023833,80226E000,023833,80226E000,7910.73,US Dollar,7910.73,US Dollar,Reinvestment,0
2022/09/01 11:47,01588,802277440,01588,802277440,686.05,US Dollar,686.05,US Dollar,Reinvestment,0
2022/09/01 11:45,011318,802279F30,011318,802279F30,20.70,US Dollar,20.70,US Dollar,Reinvestment,0
2022/09/01 11:51,021258,80227DCC0,021258,80227DCC0,12.86,US Dollar,12.86,US Dollar,Reinvestment,0
2022/09/01 11:57,02843,800BD5940,00795,802299A30,1314.58,US Dollar,1314.58,US Dollar,Cheque,0
2022/09/01 11:49,02843,800BD5940,00795,802299A30,563.62,US Dollar,563.62,US Dollar,Credit Card,0
2022/09/01 11:39,011474,802262940,011474,802262940,7338.46,US Dollar,7338.46,US Dollar,Reinvestment,0
2022/09/01 11:58,00908,8022AB110,00908,8022AB110,1619.72,US Dollar,1619.72,US Dollar,Reinvestment,0
2022/09/01 11:55,023402,8013DE9A0,001,8022B91D0,2019.67,US Dollar,2019.67,US Dollar,Cheque,0
2022/09/01 11:30,023402,8013DE9A0,001,8022B91D0,1315.19,US Dollar,1315.19,US Dollar,Cash,0
2022/09/01 11:34,005394,8022BF360,005394,8022BF360,123764.08,US Dollar,123764.08,US Dollar,Reinvestment,0
2022/09/01 11:56,012,8015D6E80,002991,8022C5670,754.37,US Dollar,754.37,US Dollar,Cheque,0
2022/09/01 11:34,012,8015D6E80,002991,8022C5670,2587.73,US Dollar,2587.73,US Dollar,Credit Card,0
2022/09/01 11:34,012,8015D6E80,002991,8022C5670,146.38,US Dollar,146.38,US Dollar,Cash,0
2022/09/01 11:59,012,8015D6E80,002991,8022C5670,13.63,US Dollar,13.63,US Dollar,ACH,0
2022/09/01 11:44,00220,800AC5B40,00795,8022C7350,14329.12,US Dollar,14329.12,US Dollar,Cheque,0
2022/09/01 11:53,011107,80078A2A0,002824,8022CDEB0,469.29,US Dollar,469.29,US Dollar,Cheque,0
2022/09/01 11:37,011107,80078A2A0,002824,8022CDEB0,5021.79,US Dollar,5021.79,US Dollar,Credit Card,0
2022/09/01 11:51,023885,801964650,023885,801964650,18.00,US Dollar,18.00,US Dollar,Reinvestment,0
2022/09/01 11:54,011107,8022DA580,011107,8022DA580,14474.69,US Dollar,14474.69,US Dollar,Reinvestment,0
2022/09/01 11:31,033338,8022DE680,033338,8022DE680,630.05,US Dollar,630.05,US Dollar,Reinvestment,0
2022/09/01 11:57,01362,802320210,01362,802320210,10694.19,US Dollar,10694.19,US Dollar,Reinvestment,0
2022/09/01 11:50,011107,8023403A0,011107,8023403A0,107902.45,US Dollar,107902.45,US Dollar,Reinvestment,0
2022/09/01 11:57,01362,800546BD0,00513,8023C5250,542.34,US Dollar,542.34,US Dollar,Cheque,0
2022/09/01 11:38,001,8023DCD30,001,8023DCD30,117304.68,US Dollar,117304.68,US Dollar,Reinvestment,0
2022/09/01 11:38,010,801C41DC0,023885,8023E6220,90.23,US Dollar,90.23,US Dollar,Cheque,0
2022/09/01 11:35,010,801C41DC0,023885,8023E6220,81.76,US Dollar,81.76,US Dollar,ACH,0
2022/09/01 11:48,070,100428660,011974,8023F82D0,206.33,US Dollar,206.33,US Dollar,Cheque,0
2022/09/01 11:50,070,100428660,011974,8023F82D0,76.53,US Dollar,76.53,US Dollar,Credit Card,0
2022/09/01 11:43,001,802401540,001,802401540,15.67,US Dollar,15.67,US Dollar,Reinvestment,0
2022/09/01 11:46,01420,802401CF0,01420,802401CF0,95.59,US Dollar,95.59,US Dollar,Reinvestment,0
2022/09/01 11:31,001068,802404AD0,001068,802404AD0,20.64,US Dollar,20.64,US Dollar,Reinvestment,0
2022/09/01 11:35,002053,80241EFA0,002053,80241EFA0,11.74,US Dollar,11.74,US Dollar,Reinvestment,0
2022/09/01 11:54,00220,8003C0EC0,025075,8024290A0,128.00,US Dollar,128.00,US Dollar,Cheque,0
2022/09/01 11:47,00220,8003C0EC0,025075,8024290A0,60.14,US Dollar,60.14,US Dollar,Credit Card,0
2022/09/01 11:57,070,100428660,001,80242A350,861.95,US Dollar,861.95,US Dollar,Cheque,0
2022/09/01 11:36,003698,802431E70,003698,802431E70,1218.86,US Dollar,1218.86,US Dollar,Reinvestment,0
2022/09/01 11:56,011813,80242B4C0,011813,80242B4C0,18.66,US Dollar,18.66,US Dollar,Reinvestment,0
2022/09/01 11:46,00795,800AC78F0,002454,802439F20,54.20,US Dollar,54.20,US Dollar,Cheque,0
2022/09/01 11:59,00795,800AC78F0,002454,802439F20,177.04,US Dollar,177.04,US Dollar,Credit Card,0
2022/09/01 11:30,00795,800AC78F0,002454,802439F20,31.50,US Dollar,31.50,US Dollar,ACH,0
2022/09/01 11:30,01292,800388E10,01688,802443B00,116.21,US Dollar,116.21,US Dollar,Cheque,0
2022/09/01 11:45,01292,800388E10,01688,802443B00,586.95,US Dollar,586.95,US Dollar,Credit Card,0
2022/09/01 11:50,022345,801DB4300,010,802458E80,564.90,US Dollar,564.90,US Dollar,Cheque,0
2022/09/01 11:40,022345,801DB4300,010,802458E80,1019.78,US Dollar,1019.78,US Dollar,Credit Card,0
2022/09/01 11:49,021575,802468BF0,021575,802468BF0,527759.33,US Dollar,527759.33,US Dollar,Reinvestment,0
2022/09/01 11:39,001244,80248ABA0,001244,80248ABA0,42363.17,US Dollar,42363.17,US Dollar,Reinvestment,0
2022/09/01 11:55,001411,80248AF40,001411,80248AF40,24.77,US Dollar,24.77,US Dollar,Reinvestment,0
2022/09/01 11:30,025637,80248E120,025637,80248E120,9377.04,US Dollar,9377.04,US Dollar,Reinvestment,0
2022/09/01 11:47,011157,80249F430,011157,80249F430,119005.39,US Dollar,119005.39,US Dollar,Reinvestment,0
2022/09/01 11:58,014011,80203E1D0,014011,80203E1D0,5457.32,US Dollar,4657.28,Euro,ACH,0
2022/09/01 11:58,014011,80203E1D0,001,8024A42C0,5457.32,US Dollar,5457.32,US Dollar,Cheque,0
2022/09/01 11:49,014011,80203E1D0,014011,80203E1D0,3385.85,US Dollar,2889.48,Euro,ACH,0
2022/09/01 11:49,014011,80203E1D0,001,8024A42C0,3385.85,US Dollar,3385.85,US Dollar,Credit Card,0
2022/09/01 11:42,014011,80203E1D0,014011,80203E1D0,881.81,US Dollar,752.54,Euro,ACH,0
2022/09/01 11:42,014011,80203E1D0,001,8024A42C0,881.81,US Dollar,881.81,US Dollar,Cash,0
2022/09/01 11:39,001,8001AB940,025075,802217E90,645.11,US Dollar,645.11,US Dollar,Cheque,0
2022/09/01 11:50,001,8001AB940,025075,802217E90,2120.34,US Dollar,2120.34,US Dollar,Credit Card,0
2022/09/01 11:41,01665,8003D0410,021575,8024B64F0,108.45,US Dollar,108.45,US Dollar,Cheque,0
2022/09/01 11:43,01665,8003D0410,021575,8024B64F0,418.38,US Dollar,418.38,US Dollar,Credit Card,0
2022/09/01 11:42,022164,8024CD780,022164,8024CD780,1205.62,US Dollar,1205.62,US Dollar,Reinvestment,0
2022/09/01 11:51,003149,8024D2820,003149,8024D2820,20335.10,US Dollar,20335.10,US Dollar,Reinvestment,0
2022/09/01 11:55,014549,80243F8C0,014549,80243F8C0,19.56,US Dollar,19.56,US Dollar,Reinvestment,0
2022/09/01 11:59,001,80077A880,012719,8024F79B0,619.00,US Dollar,619.00,US Dollar,Cheque,0
2022/09/01 11:52,001,80077A880,012719,8024F79B0,1413.54,US Dollar,1413.54,US Dollar,Cash,0
2022/09/01 11:51,01362,80224F820,00908,8024FF740,911.02,US Dollar,911.02,US Dollar,Cheque,0
2022/09/01 11:54,01362,80224F820,00908,8024FF740,816.55,US Dollar,816.55,US Dollar,Credit Card,0
2022/09/01 11:37,025981,802503990,025981,802503990,21.26,US Dollar,21.26,US Dollar,Reinvestment,0
2022/09/01 11:53,001241,8010D4180,012381,80250B1B0,3162.70,US Dollar,3162.70,US Dollar,Cheque,0
2022/09/01 11:53,001241,8010D4180,012381,80250B1B0,1478.66,US Dollar,1478.66,US Dollar,Cash,0
2022/09/01 11:35,01467,802392FA0,01467,802392FA0,10.66,US Dollar,10.66,US Dollar,Reinvestment,0
2022/09/01 11:45,01688,80250BF50,01688,80250BF50,23.65,US Dollar,23.65,US Dollar,Reinvestment,0
2022/09/01 11:41,013327,801C42380,021575,80251F050,23338.21,US Dollar,23338.21,US Dollar,Cheque,0
2022/09/01 11:59,013327,801C42380,021575,80251F050,28040.61,US Dollar,28040.61,US Dollar,Cash,0
2022/09/01 11:36,01665,801562DF0,006010,80252BDF0,320.59,US Dollar,320.59,US Dollar,Cheque,0
2022/09/01 11:55,01665,801562DF0,006010,80252BDF0,655.57,US Dollar,655.57,US Dollar,Credit Card,0
2022/09/01 11:44,023402,802532E40,023402,802532E40,185445.81,US Dollar,185445.81,US Dollar,Reinvestment,0
2022/09/01 11:54,006156,8025340F0,006156,8025340F0,8.75,US Dollar,8.75,US Dollar,Reinvestment,0
2022/09/01 11:35,022828,802534C20,022828,802534C20,13.44,US Dollar,13.44,US Dollar,Reinvestment,0
2022/09/01 11:32,002454,802550500,002454,802550500,19.54,US Dollar,19.54,US Dollar,Reinvestment,0
2022/09/01 11:47,00410,800845010,00410,800845010,316.50,US Dollar,270.10,Euro,ACH,0
2022/09/01 11:47,00410,800845010,005836,80255F6D0,316.50,US Dollar,316.50,US Dollar,Cheque,0
2022/09/01 11:41,02843,801780050,015730,802573B60,348.00,US Dollar,348.00,US Dollar,Cheque,0
2022/09/01 11:52,001686,80259FD10,001686,80259FD10,15.42,US Dollar,15.42,US Dollar,Reinvestment,0
2022/09/01 11:44,01362,8025B0610,01362,8025B0610,65220.77,US Dollar,65220.77,US Dollar,Reinvestment,0
2022/09/01 11:45,003229,8025AF9F0,003229,8025AF9F0,14835.54,US Dollar,14835.54,US Dollar,Reinvestment,0
2022/09/01 11:58,011904,802624290,011904,802624290,3.41,US Dollar,3.41,US Dollar,Reinvestment,0
2022/09/01 11:55,016224,80262C230,016224,80262C230,1012.06,US Dollar,1012.06,US Dollar,Reinvestment,0
2022/09/01 11:46,036520,802668B90,036520,802668B90,3681.97,US Dollar,3681.97,US Dollar,Reinvestment,0
2022/09/01 11:44,016163,802689410,016163,802689410,11.03,US Dollar,11.03,US Dollar,Reinvestment,0
2022/09/01 11:44,003698,802689F60,003698,802689F60,262476.71,US Dollar,262476.71,US Dollar,Reinvestment,0
2022/09/01 11:39,00795,8026A8EC0,00795,8026A8EC0,3134971.52,US Dollar,3134971.52,US Dollar,Reinvestment,0
2022/09/01 11:58,001686,8017C07B0,011904,8026CAB60,2746649.00,US Dollar,2746649.00,US Dollar,Cheque,0
2022/09/01 11:36,011107,800BBD220,021611,8026E22B0,197.66,US Dollar,197.66,US Dollar,Cheque,0
2022/09/01 11:58,011107,800BBD220,021611,8026E22B0,340.25,US Dollar,340.25,US Dollar,Credit Card,0
2022/09/01 11:30,070,100428660,002454,8027426F0,4173.85,US Dollar,4173.85,US Dollar,Cheque,0
2022/09/01 11:42,035861,802743EB0,035861,802743EB0,7428.89,US Dollar,7428.89,US Dollar,Reinvestment,0
2022/09/01 11:59,010,801307750,015730,802751100,195.36,US Dollar,195.36,US Dollar,Cheque,0
2022/09/01 11:59,010,801307750,015730,802751100,992.39,US Dollar,992.39,US Dollar,Credit Card,0
2022/09/01 11:32,010,801307750,015730,802751100,88.65,US Dollar,88.65,US Dollar,ACH,0
2022/09/01 11:52,010,801307750,015730,802751100,82.60,US Dollar,82.60,US Dollar,Wire,0
2022/09/01 11:41,021575,8016F7790,021611,802763000,461.15,US Dollar,461.15,US Dollar,Cheque,0
2022/09/01 11:35,021575,8016F7790,021611,802763000,483.73,US Dollar,483.73,US Dollar,Credit Card,0
2022/09/01 11:49,021611,802763000,021611,802763000,14.88,US Dollar,14.88,US Dollar,Reinvestment,0
2022/09/01 11:48,004726,802768A70,004726,802768A70,15.07,US Dollar,15.07,US Dollar,Reinvestment,0
2022/09/01 11:52,02843,800F1FC70,024132,80276E9C0,5077.93,US Dollar,5077.93,US Dollar,Cheque,0
2022/09/01 11:30,02843,800F1FC70,024132,80276E9C0,12950.94,US Dollar,12950.94,US Dollar,Credit Card,0
2022/09/01 11:35,02843,800F1FC70,024132,80276E9C0,6287.27,US Dollar,6287.27,US Dollar,Wire,0
2022/09/01 11:46,002385,802494060,003144,802771150,312812.63,US Dollar,312812.63,US Dollar,Cheque,0
2022/09/01 11:40,002385,802494060,003144,802771150,80382.89,US Dollar,80382.89,US Dollar,ACH,0
2022/09/01 11:50,021611,80276D4F0,021611,80276D4F0,20.06,US Dollar,20.06,US Dollar,Reinvestment,0
2022/09/01 11:52,01674,8003D8640,001241,802776110,2560.09,US Dollar,2560.09,US Dollar,Cheque,0
2022/09/01 11:58,015730,802573B60,016224,80277A430,1323.80,US Dollar,1323.80,US Dollar,Cheque,0
2022/09/01 11:47,014325,80277C850,01688,802773550,108304.00,US Dollar,108304.00,US Dollar,ACH,0
2022/09/01 11:35,02843,801892040,023833,80277F0C0,3704.81,US Dollar,3704.81,US Dollar,Cheque,0
2022/09/01 11:37,02843,801892040,023833,80277F0C0,3283.35,US Dollar,3283.35,US Dollar,Credit Card,0
2022/09/01 11:35,070,100428660,014099,80279ADF0,5543.29,US Dollar,5543.29,US Dollar,Cheque,0
2022/09/01 11:53,070,100428660,023833,80279B960,200.14,US Dollar,200.14,US Dollar,Cheque,0
2022/09/01 11:46,070,100428660,023833,80279B960,485.28,US Dollar,485.28,US Dollar,Credit Card,0
2022/09/01 11:55,016333,8026A3FA0,016333,8026A3FA0,22.66,US Dollar,22.66,US Dollar,Reinvestment,0
2022/09/01 11:47,012719,80117B080,01674,8027AF0D0,49.02,US Dollar,49.02,US Dollar,Cheque,0
2022/09/01 11:57,012719,80117B080,01674,8027AF0D0,4.36,US Dollar,4.36,US Dollar,Credit Card,0
2022/09/01 11:47,012719,80117B080,01674,8027AF0D0,7.95,US Dollar,7.95,US Dollar,ACH,0
2022/09/01 11:47,00220,800EBFA70,016163,8026679D0,10820.40,US Dollar,10820.40,US Dollar,Cheque,0
2022/09/01 11:59,00220,800EBFA70,016163,8026679D0,2636.64,US Dollar,2636.64,US Dollar,Cash,0
2022/09/01 11:32,01420,801B5AA20,001,8027B6970,2232.90,US Dollar,2232.90,US Dollar,Cheque,0
2022/09/01 11:40,01420,801B5AA20,001,8027B6970,2937.48,US Dollar,2937.48,US Dollar,Credit Card,0
2022/09/01 11:44,01420,801B5AA20,001,8027B6970,1145.75,US Dollar,1145.75,US Dollar,ACH,0
2022/09/01 11:56,01420,801B5AA20,001,8027B6970,1742.11,US Dollar,1742.11,US Dollar,Wire,0
2022/09/01 11:58,011813,8027CC330,011813,8027CC330,18814.22,US Dollar,18814.22,US Dollar,Reinvestment,0
2022/09/01 11:58,021550,80280DEE0,021550,80280DEE0,3.16,US Dollar,3.16,US Dollar,Reinvestment,0
2022/09/01 11:56,00220,8028199A0,00220,8028199A0,9611.66,US Dollar,9611.66,US Dollar,Reinvestment,0
2022/09/01 11:52,002845,8028415C0,002845,8028415C0,16.01,US Dollar,16.01,US Dollar,Reinvestment,0
2022/09/01 11:32,013264,802842E30,013264,802842E30,5.44,US Dollar,5.44,US Dollar,Reinvestment,0
2022/09/01 11:35,011904,80283CC40,011904,80283CC40,3.40,US Dollar,3.40,US Dollar,Reinvestment,0
2022/09/01 11:40,021940,800D24D40,013145,802858A60,5025.30,US Dollar,5025.30,US Dollar,Cheque,0
2022/09/01 11:40,021940,800D24D40,013145,802858A60,24.94,US Dollar,24.94,US Dollar,ACH,0
2022/09/01 11:43,021940,800D24D40,013145,802858A60,13.44,US Dollar,13.44,US Dollar,Wire,0
2022/09/01 11:55,00701,80138F730,011296,80285B810,814.17,US Dollar,814.17,US Dollar,Cheque,0
2022/09/01 11:45,00701,80138F730,011296,80285B810,641.75,US Dollar,641.75,US Dollar,Credit Card,0
2022/09/01 11:54,070,100428660,021550,80285F1B0,645.66,US Dollar,645.66,US Dollar,Credit Card,0
2022/09/01 11:56,070,100428660,021550,80285F1B0,1177.32,US Dollar,1177.32,US Dollar,Cash,0
2022/09/01 11:56,021611,80286E090,021611,80286E090,3015.39,US Dollar,3015.39,US Dollar,Reinvestment,0
2022/09/01 11:34,036824,802874650,036824,802874650,37140.15,US Dollar,37140.15,US Dollar,Reinvestment,0
2022/09/01 11:34,001,80287BF50,001,80287BF50,4.86,US Dollar,4.86,US Dollar,Reinvestment,0
2022/09/01 11:31,013327,8028EEEB0,013327,8028EEEB0,516118.76,US Dollar,516118.76,US Dollar,Reinvestment,0
2022/09/01 11:40,015730,802912040,015730,802912040,17.76,US Dollar,17.76,US Dollar,Reinvestment,0
2022/09/01 11:51,016136,8029338C0,016136,8029338C0,13.52,US Dollar,13.52,US Dollar,Reinvestment,0
2022/09/01 11:45,031489,80293DB60,031489,80293DB60,532.83,US Dollar,532.83,US Dollar,Reinvestment,0
2022/09/01 11:56,013145,8029CB640,013145,8029CB640,15.49,US Dollar,15.49,US Dollar,Reinvestment,0
2022/09/01 11:32,01420,800A70E10,007042,802A15CD0,51854.70,US Dollar,51854.70,US Dollar,Cheque,0
2022/09/01 11:39,070,100428660,01729,802A5F850,3361.30,US Dollar,3361.30,US Dollar,Cheque,0
2022/09/01 11:38,070,100428660,01729,802A5F850,239.00,US Dollar,239.00,US Dollar,Credit Card,0
2022/09/01 11:39,070,100428660,01729,802A5F850,439.71,US Dollar,439.71,US Dollar,Cash,0
2022/09/01 11:45,070,100428660,012381,802A66060,9417.63,US Dollar,9417.63,US Dollar,Cheque,0
2022/09/01 11:31,010,800AD0B30,012735,802AA70C0,95.87,US Dollar,95.87,US Dollar,Cheque,0
2022/09/01 11:48,010,800AD0B30,012735,802AA70C0,191.05,US Dollar,191.05,US Dollar,Credit Card,0
2022/09/01 11:58,010,800AD0B30,012735,802AA70C0,200.17,US Dollar,200.17,US Dollar,Cash,0
2022/09/01 11:37,005140,802AAABC0,005140,802AAABC0,390985.64,US Dollar,390985.64,US Dollar,Reinvestment,0
2022/09/01 11:33,011474,800B257A0,01588,802AACAF0,906763.66,US Dollar,906763.66,US Dollar,Cheque,0
2022/09/01 11:54,011474,800B257A0,01588,802AACAF0,6170.95,US Dollar,6170.95,US Dollar,Credit Card,0
2022/09/01 11:34,011474,800B257A0,01588,802AACAF0,1018561.41,US Dollar,1018561.41,US Dollar,Cash,0
2022/09/01 11:44,002845,802321000,01588,802AB4C20,174.49,US Dollar,174.49,US Dollar,Cheque,0
2022/09/01 11:51,002845,802321000,01588,802AB4C20,86.08,US Dollar,86.08,US Dollar,ACH,0
2022/09/01 11:54,070,100428660,024132,802AB4F60,12104.44,US Dollar,12104.44,US Dollar,Cash,0
2022/09/01 11:55,002947,8026E6D60,014433,801F7C800,13963.87,US Dollar,13963.87,US Dollar,Cheque,0
2022/09/01 11:31,002947,8026E6D60,014433,801F7C800,4824.02,US Dollar,4824.02,US Dollar,Credit Card,0
2022/09/01 11:55,002845,801366400,004726,802AB8DA0,366.76,US Dollar,366.76,US Dollar,Cheque,0
2022/09/01 11:55,01729,802AC27D0,01729,802AC27D0,4.03,US Dollar,4.03,US Dollar,Reinvestment,0
2022/09/01 11:59,00701,802279880,011974,802AC3EE0,3374.19,US Dollar,3374.19,US Dollar,Cheque,0
2022/09/01 11:36,00701,802279880,011974,802AC3EE0,3573.55,US Dollar,3573.55,US Dollar,Cash,0
2022/09/01 11:43,022736,802ABF380,005140,802ABF240,253702.00,US Dollar,253702.00,US Dollar,ACH,0
2022/09/01 11:32,011904,8017A8630,015730,80275B5C0,91.84,US Dollar,91.84,US Dollar,Cheque,0
2022/09/01 11:47,011904,8017A8630,015730,80275B5C0,133.30,US Dollar,133.30,US Dollar,ACH,0
2022/09/01 11:49,001047,802AD4B70,001047,802AD4B70,19.25,US Dollar,19.25,US Dollar,Reinvestment,0
2022/09/01 11:43,024132,802ADF680,024132,802ADF680,4081.62,US Dollar,4081.62,US Dollar,Reinvestment,0
2022/09/01 11:35,012,800B1C5D0,01362,802AE2D90,2599.25,US Dollar,2599.25,US Dollar,Cheque,0
2022/09/01 11:32,012,800B1C5D0,01362,802AE2D90,1228.30,US Dollar,1228.30,US Dollar,Credit Card,0
2022/09/01 11:55,02843,802B57930,02843,802B57930,5.59,US Dollar,5.59,US Dollar,Reinvestment,0
2022/09/01 11:37,016031,802B53250,016031,802B53250,7.40,US Dollar,7.40,US Dollar,Reinvestment,0
2022/09/01 11:54,004523,802B633C0,004523,802B633C0,16054.75,US Dollar,16054.75,US Dollar,Reinvestment,0
2022/09/01 11:55,016031,802B75220,016031,802B75220,182.91,US Dollar,182.91,US Dollar,Reinvestment,0
2022/09/01 11:38,011974,801BD5C20,001457,802B79F60,472.68,US Dollar,472.68,US Dollar,Cheque,0
2022/09/01 11:51,011974,801BD5C20,001457,802B79F60,464.66,US Dollar,464.66,US Dollar,Cash,0
2022/09/01 11:50,001686,800D42540,00220,802B8A5C0,225.61,US Dollar,225.61,US Dollar,Cheque,0
2022/09/01 11:33,022164,801271B30,027444,802B8DF60,148.54,US Dollar,148.54,US Dollar,Cheque,0
2022/09/01 11:58,022164,801271B30,027444,802B8DF60,197.13,US Dollar,197.13,US Dollar,Credit Card,0
2022/09/01 11:35,022164,801271B30,027444,802B8DF60,168.91,US Dollar,168.91,US Dollar,Wire,0
2022/09/01 11:54,01467,800A9AF40,006010,802BA93F0,8549.07,US Dollar,8549.07,US Dollar,Cheque,0
2022/09/01 11:49,01467,800A9AF40,006010,802BA93F0,57799.97,US Dollar,57799.97,US Dollar,Cash,0
2022/09/01 11:30,001,802ACD890,001,802ACD890,5764.73,US Dollar,5764.73,US Dollar,Reinvestment,0
2022/09/01 11:55,033724,802BC45A0,033724,802BC45A0,1243.43,US Dollar,1243.43,US Dollar,Reinvestment,0
2022/09/01 11:54,00795,802BC96A0,00795,802BC96A0,12935.00,US Dollar,12935.00,US Dollar,Reinvestment,0
2022/09/01 11:45,070,100428660,024515,802BCD8A0,166.78,US Dollar,166.78,US Dollar,Cheque,0
2022/09/01 11:58,070,100428660,024515,802BCD8A0,535.26,US Dollar,535.26,US Dollar,Credit Card,0
2022/09/01 11:47,032127,802BD5330,032127,802BD5330,11914.50,US Dollar,11914.50,US Dollar,Reinvestment,0
2022/09/01 11:47,01729,802A5F850,025547,802BD9350,849.91,US Dollar,849.91,US Dollar,Cheque,0
2022/09/01 11:53,01729,802A5F850,025547,802BD9350,1547.06,US Dollar,1547.06,US Dollar,Credit Card,0
2022/09/01 11:30,001411,8013D6FE0,001068,802BE6300,101.61,US Dollar,101.61,US Dollar,Cheque,0
2022/09/01 11:38,001411,8013D6FE0,001068,802BE6300,160.15,US Dollar,160.15,US Dollar,Credit Card,0
2022/09/01 11:42,003144,801D2A5D0,006803,802BF6290,299.83,US Dollar,299.83,US Dollar,Cheque,0
2022/09/01 11:52,003144,801D2A5D0,006803,802BF6290,207.00,US Dollar,207.00,US Dollar,Cash,0
2022/09/01 11:41,070,100428660,006803,8029F50B0,247253.80,US Dollar,247253.80,US Dollar,Cheque,0
2022/09/01 11:38,01601,8010A7080,002385,802C16BB0,28670.47,US Dollar,28670.47,US Dollar,Cheque,0
2022/09/01 11:59,01601,8010A7080,002385,802C16BB0,14157.03,US Dollar,14157.03,US Dollar,Credit Card,0
2022/09/01 11:30,01601,8010A7080,002385,802C16BB0,475.55,US Dollar,475.55,US Dollar,Cash,0
2022/09/01 11:41,01601,8010A7080,002385,802C16BB0,260.79,US Dollar,260.79,US Dollar,ACH,0
2022/09/01 11:56,025547,802C238C0,025547,802C238C0,20.73,US Dollar,20.73,US Dollar,Reinvestment,0
2022/09/01 11:35,021575,802C256F0,016224,802C257E0,30205276.00,US Dollar,30205276.00,US Dollar,Cheque,0
2022/09/01 11:47,003242,80246AFE0,027444,802C33330,26419706.72,US Dollar,26419706.72,US Dollar,Cheque,0
2022/09/01 11:57,003242,80246AFE0,027444,802C33330,10782.29,US Dollar,10782.29,US Dollar,Credit Card,0
2022/09/01 11:40,003242,80246AFE0,027444,802C33330,13698932.50,US Dollar,13698932.50,US Dollar,Cash,0
2022/09/01 11:57,011405,800CBC3A0,006276,802837D80,583.14,US Dollar,583.14,US Dollar,Cheque,0
2022/09/01 11:54,011405,800CBC3A0,006276,802837D80,830.62,US Dollar,830.62,US Dollar,Credit Card,0
2022/09/01 11:48,01729,802C4B3D0,01729,802C4B3D0,505600.08,US Dollar,505600.08,US Dollar,Reinvestment,0
2022/09/01 11:58,025075,80117FF50,025075,80117FF50,24.40,US Dollar,24.40,US Dollar,Reinvestment,0
2022/09/01 11:31,016788,802C514F0,016788,802C514F0,7.09,US Dollar,7.09,US Dollar,Reinvestment,0
2022/09/01 11:59,002454,802C54C70,002454,802C54C70,23.39,US Dollar,23.39,US Dollar,Reinvestment,0
2022/09/01 11:46,070,100428660,016031,802C5EDB0,1207.79,US Dollar,1207.79,US Dollar,Cheque,0
2022/09/01 11:44,070,100428660,016031,802C5EDB0,572.21,US Dollar,572.21,US Dollar,Credit Card,0
2022/09/01 11:33,01601,802C61670,01601,802C61670,22.80,US Dollar,22.80,US Dollar,Reinvestment,0
2022/09/01 11:59,016136,802CB8200,016136,802CB8200,159941.92,US Dollar,159941.92,US Dollar,Reinvestment,0
2022/09/01 11:46,002952,802CBC900,002952,802CBC900,4.84,US Dollar,4.84,US Dollar,Reinvestment,0
2022/09/01 11:56,01467,802CDC540,01467,802CDC540,6.26,US Dollar,6.26,US Dollar,Reinvestment,0
2022/09/01 11:31,00220,802ABCD50,002824,802CDE110,16091.27,US Dollar,16091.27,US Dollar,Cheque,0
2022/09/01 11:50,00220,802ABCD50,002824,802CDE110,596.53,US Dollar,596.53,US Dollar,Credit Card,0
